,customer_id,Recency,Frequency,MonetaryValue,label_kmeans5
3985,CS5097,59,26,1757,Kelas A
3986,CS5098,78,17,1147,Kelas B
3987,CS5099,13,16,1151,Kelas B
3988,CS5100,57,23,1595,Kelas A
3989,CS5101,130,17,1033,Kelas C
3990,CS5102,60,15,982,Kelas D
3991,CS5103,24,15,956,Kelas B
3992,CS5104,212,16,1102,Kelas C
3993,CS5105,136,17,1248,Kelas C
3994,CS5106,129,20,1492,Kelas C
3995,CS5107,25,28,1994,Kelas A
3996,CS5108,9,14,968,Kelas D
3997,CS5109,42,35,2506,Kelas A
3998,CS5110,11,11,807,Kelas D
3999,CS5111,69,28,1948,Kelas A
4000,CS5112,9,14,1003,Kelas B
4001,CS5113,12,19,1314,Kelas B
4002,CS5114,123,20,1610,Kelas C
4003,CS5115,57,22,1298,Kelas B
4004,CS5116,58,20,1408,Kelas B
4005,CS5117,42,19,1332,Kelas B
4006,CS5118,37,26,1764,Kelas A
4007,CS5119,208,17,1319,Kelas C
4008,CS5120,24,16,1196,Kelas B
4009,CS5121,32,16,1175,Kelas B
4010,CS5122,55,23,1513,Kelas A
4011,CS5123,401,15,1047,Kelas E
4012,CS5124,92,28,1973,Kelas A
4013,CS5125,13,20,1319,Kelas B
4014,CS5126,20,25,1654,Kelas A
4015,CS5127,112,15,1208,Kelas C
4016,CS5128,93,27,1856,Kelas A
4017,CS5129,98,24,1567,Kelas A
4018,CS5130,79,25,1666,Kelas A
4019,CS5131,130,29,2083,Kelas A
4020,CS5132,31,22,1568,Kelas A
4021,CS5133,38,18,1428,Kelas B
4022,CS5134,68,16,942,Kelas B
4023,CS5135,33,23,1525,Kelas A
4024,CS5136,45,22,1643,Kelas A
4025,CS5137,132,21,1529,Kelas C
4026,CS5138,12,19,1352,Kelas B
4027,CS5139,85,22,1493,Kelas A
4028,CS5140,86,23,1647,Kelas A
4029,CS5141,85,29,1990,Kelas A
4030,CS5142,9,19,1323,Kelas B
4031,CS5143,35,23,1642,Kelas A
4032,CS5144,159,14,924,Kelas C
4033,CS5145,77,20,1370,Kelas B
4034,CS5146,89,17,1246,Kelas B
4035,CS5147,37,18,1197,Kelas B
4036,CS5148,83,26,1726,Kelas A
4037,CS5149,124,13,887,Kelas D
4038,CS5150,66,11,822,Kelas D
4039,CS5151,105,18,1151,Kelas C
4040,CS5152,134,12,839,Kelas D
4041,CS5153,69,21,1506,Kelas B
4042,CS5154,8,31,2008,Kelas A
4043,CS5155,40,26,1838,Kelas A
4044,CS5156,98,16,1185,Kelas B
4045,CS5157,51,22,1473,Kelas A
4046,CS5158,97,19,1249,Kelas B
4047,CS5159,54,28,2123,Kelas A
4048,CS5160,9,21,1526,Kelas B
4049,CS5161,61,18,1371,Kelas B
4050,CS5162,177,18,1314,Kelas C
4051,CS5163,9,28,2037,Kelas A
4052,CS5164,16,18,1157,Kelas B
4053,CS5165,76,25,1705,Kelas A
4054,CS5166,16,27,1951,Kelas A
4055,CS5167,132,16,1082,Kelas C
4056,CS5168,20,20,1458,Kelas B
4057,CS5169,101,18,1241,Kelas B
4058,CS5170,33,20,1329,Kelas B
4059,CS5171,2,18,1286,Kelas B
4060,CS5172,129,21,1362,Kelas C
4061,CS5173,174,11,684,Kelas D
4062,CS5174,65,25,1616,Kelas A
4063,CS5175,28,25,1680,Kelas A
4064,CS5176,146,28,1905,Kelas A
4065,CS5177,304,14,1036,Kelas E
4066,CS5178,49,21,1387,Kelas B
4067,CS5179,195,14,1033,Kelas C
4068,CS5180,45,11,825,Kelas D
4069,CS5181,8,16,1142,Kelas B
4070,CS5182,131,23,1517,Kelas C
4071,CS5183,5,17,1173,Kelas B
4072,CS5184,4,28,1879,Kelas A
4073,CS5185,24,27,1861,Kelas A
4074,CS5186,423,12,777,Kelas E
4075,CS5187,5,28,2023,Kelas A
4076,CS5188,15,16,1024,Kelas B
4077,CS5189,79,28,1944,Kelas A
4078,CS5190,15,21,1420,Kelas B
4079,CS5191,5,27,1889,Kelas A
4080,CS5192,44,21,1474,Kelas B
4081,CS5193,18,24,1586,Kelas A
4082,CS5194,133,16,1062,Kelas C
4083,CS5195,164,19,1302,Kelas C
4084,CS5196,34,22,1356,Kelas B
4085,CS5197,23,16,1165,Kelas B
4086,CS5198,8,26,1801,Kelas A
4087,CS5199,16,14,1103,Kelas B
4088,CS5200,3,21,1473,Kelas B
4089,CS5201,32,20,1343,Kelas B
4090,CS5202,147,27,1954,Kelas A
4091,CS5203,6,27,1850,Kelas A
4092,CS5204,13,21,1536,Kelas B
4093,CS5205,55,17,1185,Kelas B
4094,CS5206,98,14,1001,Kelas D
4095,CS5207,94,16,1193,Kelas B
4096,CS5208,32,20,1364,Kelas B
4097,CS5209,196,20,1211,Kelas C
4098,CS5210,144,16,1278,Kelas C
4099,CS5211,64,18,1273,Kelas B
4100,CS5212,52,25,1669,Kelas A
4101,CS5213,68,25,1746,Kelas A
4102,CS5214,174,17,1181,Kelas C
4103,CS5215,14,14,1023,Kelas B
4104,CS5216,97,11,671,Kelas D
4105,CS5217,52,20,1440,Kelas B
4106,CS5218,84,16,1229,Kelas B
4107,CS5219,127,19,1420,Kelas C
4108,CS5220,164,20,1473,Kelas C
4109,CS5221,3,22,1387,Kelas B
4110,CS5222,24,22,1397,Kelas B
4111,CS5223,22,27,2060,Kelas A
4112,CS5224,26,19,1489,Kelas B
4113,CS5225,102,22,1334,Kelas C
4114,CS5226,27,28,2011,Kelas A
4115,CS5227,84,15,1053,Kelas B
4116,CS5228,30,18,1179,Kelas B
4117,CS5229,68,11,669,Kelas D
4118,CS5230,6,23,1457,Kelas A
4119,CS5231,119,22,1432,Kelas C
4120,CS5232,16,21,1382,Kelas B
4121,CS5233,172,11,795,Kelas D
4122,CS5234,38,15,1082,Kelas B
4123,CS5235,54,17,1128,Kelas B
4124,CS5236,165,17,1212,Kelas C
4125,CS5237,109,23,1582,Kelas A
4126,CS5238,36,28,2015,Kelas A
4127,CS5239,136,18,1256,Kelas C
4128,CS5240,72,21,1563,Kelas A
4129,CS5241,14,19,1217,Kelas B
4130,CS5242,77,22,1534,Kelas A
4131,CS5243,138,17,1108,Kelas C
4132,CS5244,18,30,2114,Kelas A
4133,CS5245,23,20,1465,Kelas B
4134,CS5246,13,21,1403,Kelas B
4135,CS5247,39,26,1797,Kelas A
4136,CS5248,97,20,1217,Kelas B
4137,CS5249,105,20,1451,Kelas C
4138,CS5250,94,18,1331,Kelas B
4139,CS5251,1,25,1706,Kelas A
4140,CS5252,139,17,1178,Kelas C
4141,CS5253,22,17,1163,Kelas B
4142,CS5254,68,24,1432,Kelas A
4143,CS5255,62,18,1298,Kelas B
4144,CS5256,34,20,1431,Kelas B
4145,CS5257,144,24,1667,Kelas A
4146,CS5258,13,10,596,Kelas D
4147,CS5259,8,22,1576,Kelas A
4148,CS5260,7,25,1790,Kelas A
4149,CS5261,24,18,1198,Kelas B
4150,CS5262,129,15,1020,Kelas C
4151,CS5263,103,21,1471,Kelas C
4152,CS5264,10,15,1011,Kelas B
4153,CS5265,32,18,1267,Kelas B
4154,CS5266,14,22,1579,Kelas A
4155,CS5267,144,23,1536,Kelas C
4156,CS5268,29,22,1611,Kelas A
4157,CS5269,8,13,833,Kelas D
4158,CS5270,20,22,1600,Kelas A
4159,CS5271,50,22,1557,Kelas A
4160,CS5272,168,19,1487,Kelas C
4161,CS5273,113,24,1435,Kelas A
4162,CS5274,88,18,1146,Kelas B
4163,CS5275,89,20,1345,Kelas B
4164,CS5276,68,26,1724,Kelas A
4165,CS5277,115,19,1427,Kelas C
4166,CS5278,49,28,1819,Kelas A
4167,CS5279,70,13,987,Kelas D
4168,CS5280,256,19,1312,Kelas C
4169,CS5281,355,23,1537,Kelas C
4170,CS5282,10,23,1424,Kelas A
4171,CS5283,41,23,1647,Kelas A
4172,CS5284,26,14,843,Kelas D
4173,CS5285,2,19,1218,Kelas B
4174,CS5286,661,8,579,Kelas E
4175,CS5287,3,31,2270,Kelas A
4176,CS5288,6,14,972,Kelas D
4177,CS5289,11,31,2013,Kelas A
4178,CS5290,65,23,1462,Kelas A
4179,CS5291,63,24,1652,Kelas A
4180,CS5292,51,27,1841,Kelas A
4181,CS5293,38,20,1431,Kelas B
4182,CS5294,96,14,983,Kelas D
4183,CS5295,113,25,1637,Kelas A
4184,CS5296,25,21,1475,Kelas B
4185,CS5297,83,16,1068,Kelas B
4186,CS5298,38,15,1012,Kelas B
4187,CS5299,63,22,1636,Kelas A
4188,CS5300,125,16,1227,Kelas C
4189,CS5301,1,23,1428,Kelas A
4190,CS5302,34,27,2016,Kelas A
4191,CS5303,84,19,1298,Kelas B
4192,CS5304,153,23,1558,Kelas C
4193,CS5305,28,21,1291,Kelas B
4194,CS5306,40,22,1788,Kelas A
4195,CS5307,1,13,958,Kelas D
4196,CS5308,164,27,1864,Kelas A
4197,CS5309,97,20,1161,Kelas B
4198,CS5310,8,14,918,Kelas D
4199,CS5311,59,19,1299,Kelas B
4200,CS5312,118,17,1225,Kelas C
4201,CS5313,127,17,1193,Kelas C
4202,CS5314,100,14,1010,Kelas D
4203,CS5315,1,20,1362,Kelas B
4204,CS5316,27,18,1420,Kelas B
4205,CS5317,75,15,1123,Kelas B
4206,CS5318,72,17,1114,Kelas B
4207,CS5319,45,21,1404,Kelas B
4208,CS5320,98,16,1154,Kelas B
4209,CS5321,22,12,804,Kelas D
4210,CS5322,55,16,1168,Kelas B
4211,CS5323,5,32,2280,Kelas A
4212,CS5324,298,10,602,Kelas E
4213,CS5325,43,25,1726,Kelas A
4214,CS5326,117,25,1751,Kelas A
4215,CS5327,134,12,938,Kelas D
4216,CS5328,118,15,1094,Kelas C
4217,CS5329,113,26,1766,Kelas A
4218,CS5330,72,17,1159,Kelas B
4219,CS5331,41,20,1526,Kelas B
4220,CS5332,12,27,1813,Kelas A
4221,CS5333,163,16,1222,Kelas C
4222,CS5334,4,21,1486,Kelas B
4223,CS5335,21,23,1622,Kelas A
4224,CS5336,278,17,1135,Kelas C
4225,CS5337,154,11,889,Kelas D
4226,CS5338,7,22,1514,Kelas A
4227,CS5339,36,17,1283,Kelas B
4228,CS5340,14,26,1873,Kelas A
4229,CS5341,112,19,1318,Kelas C
4230,CS5342,6,25,1576,Kelas A
4231,CS5343,14,26,1973,Kelas A
4232,CS5344,121,18,1303,Kelas C
4233,CS5345,52,20,1567,Kelas B
4234,CS5346,5,25,1801,Kelas A
4235,CS5347,24,25,1652,Kelas A
4236,CS5348,47,19,1457,Kelas B
4237,CS5349,309,17,1314,Kelas C
4238,CS5350,159,21,1478,Kelas C
4239,CS5351,50,22,1330,Kelas B
4240,CS5352,50,21,1345,Kelas B
4241,CS5353,22,21,1229,Kelas B
4242,CS5354,103,18,1259,Kelas C
4243,CS5355,117,14,1067,Kelas D
4244,CS5356,68,20,1447,Kelas B
4245,CS5357,122,17,1090,Kelas C
4246,CS5358,194,12,788,Kelas E
4247,CS5359,124,13,1009,Kelas D
4248,CS5360,11,15,1083,Kelas B
4249,CS5361,189,22,1522,Kelas C
4250,CS5362,104,13,976,Kelas D
4251,CS5363,2,15,1015,Kelas B
4252,CS5364,47,27,1814,Kelas A
4253,CS5365,65,21,1471,Kelas B
4254,CS5366,6,20,1429,Kelas B
4255,CS5367,69,21,1661,Kelas A
4256,CS5368,197,12,809,Kelas E
4257,CS5369,83,17,1256,Kelas B
4258,CS5370,32,20,1258,Kelas B
4259,CS5371,124,19,1257,Kelas C
4260,CS5372,162,24,1721,Kelas A
4261,CS5373,62,24,1599,Kelas A
4262,CS5374,85,21,1385,Kelas B
4263,CS5375,129,28,1914,Kelas A
4264,CS5376,48,25,1584,Kelas A
4265,CS5377,78,13,934,Kelas D
4266,CS5378,343,9,554,Kelas E
4267,CS5379,60,13,879,Kelas D
4268,CS5380,29,17,1212,Kelas B
4269,CS5381,168,12,855,Kelas D
4270,CS5382,140,29,1890,Kelas A
4271,CS5383,87,23,1620,Kelas A
4272,CS5384,42,20,1362,Kelas B
4273,CS5385,58,13,740,Kelas D
4274,CS5386,32,24,1611,Kelas A
4275,CS5387,137,20,1416,Kelas C
4276,CS5388,61,14,1156,Kelas B
4277,CS5389,233,18,1232,Kelas C
4278,CS5390,94,25,1824,Kelas A
4279,CS5391,74,19,1356,Kelas B
4280,CS5392,68,19,1473,Kelas B
4281,CS5393,12,18,1337,Kelas B
4282,CS5394,36,29,2092,Kelas A
4283,CS5395,124,20,1382,Kelas C
4284,CS5396,76,18,1309,Kelas B
4285,CS5397,13,29,2065,Kelas A
4286,CS5398,1,18,1280,Kelas B
4287,CS5399,78,23,1737,Kelas A
4288,CS5400,38,18,1187,Kelas B
4289,CS5401,108,20,1479,Kelas C
4290,CS5402,67,21,1546,Kelas B
4291,CS5403,14,24,1774,Kelas A
4292,CS5404,31,20,1476,Kelas B
4293,CS5405,102,22,1577,Kelas A
4294,CS5406,38,22,1498,Kelas A
4295,CS5407,51,17,1226,Kelas B
4296,CS5408,71,27,1938,Kelas A
4297,CS5409,43,19,1371,Kelas B
4298,CS5410,92,13,1034,Kelas D
4299,CS5411,116,24,1724,Kelas A
4300,CS5412,31,19,1301,Kelas B
4301,CS5413,2,23,1598,Kelas A
4302,CS5414,133,21,1589,Kelas C
4303,CS5415,30,18,1250,Kelas B
4304,CS5416,70,21,1424,Kelas B
4305,CS5417,67,23,1859,Kelas A
4306,CS5418,14,16,1087,Kelas B
4307,CS5419,20,24,1643,Kelas A
4308,CS5420,20,18,1156,Kelas B
4309,CS5421,13,15,967,Kelas B
4310,CS5422,256,17,1219,Kelas C
4311,CS5423,37,12,796,Kelas D
4312,CS5424,113,19,1278,Kelas C
4313,CS5425,21,21,1395,Kelas B
4314,CS5426,218,20,1392,Kelas C
4315,CS5427,35,19,1333,Kelas B
4316,CS5428,6,26,1847,Kelas A
4317,CS5429,67,19,1374,Kelas B
4318,CS5430,26,17,1225,Kelas B
4319,CS5431,5,16,994,Kelas B
4320,CS5432,45,20,1312,Kelas B
4321,CS5433,157,19,1293,Kelas C
4322,CS5434,46,16,1147,Kelas B
4323,CS5435,95,19,1351,Kelas B
4324,CS5436,212,18,1355,Kelas C
4325,CS5437,84,18,1167,Kelas B
4326,CS5438,117,21,1580,Kelas C
4327,CS5439,33,24,1643,Kelas A
4328,CS5440,43,16,1021,Kelas B
4329,CS5441,42,20,1381,Kelas B
4330,CS5442,26,24,1732,Kelas A
4331,CS5443,134,27,1995,Kelas A
4332,CS5444,67,23,1455,Kelas A
4333,CS5445,3,18,1203,Kelas B
4334,CS5446,13,28,1924,Kelas A
4335,CS5447,179,14,959,Kelas C
4336,CS5448,115,28,1987,Kelas A
4337,CS5449,70,22,1620,Kelas A
4338,CS5450,198,28,2044,Kelas A
4339,CS5451,141,16,1115,Kelas C
4340,CS5452,158,19,1397,Kelas C
4341,CS5453,83,19,1304,Kelas B
4342,CS5454,58,25,1824,Kelas A
4343,CS5455,100,20,1349,Kelas C
4344,CS5456,22,18,1267,Kelas B
4345,CS5457,55,11,674,Kelas D
4346,CS5458,6,25,2002,Kelas A
4347,CS5459,222,16,1246,Kelas C
4348,CS5460,9,20,1287,Kelas B
4349,CS5461,76,22,1553,Kelas A
4350,CS5462,156,19,1350,Kelas C
4351,CS5463,151,24,1658,Kelas A
4352,CS5464,47,23,1731,Kelas A
4353,CS5465,57,17,1199,Kelas B
4354,CS5466,144,24,1711,Kelas A
4355,CS5467,50,24,1552,Kelas A
4356,CS5468,57,23,1684,Kelas A
4357,CS5469,72,19,1306,Kelas B
4358,CS5470,14,20,1425,Kelas B
4359,CS5471,171,14,908,Kelas C
4360,CS5472,23,21,1551,Kelas B
4361,CS5473,279,16,1173,Kelas C
4362,CS5474,46,18,1105,Kelas B
4363,CS5475,5,22,1510,Kelas A
4364,CS5476,28,28,1912,Kelas A
4365,CS5477,13,21,1549,Kelas B
4366,CS5478,10,22,1508,Kelas A
4367,CS5479,10,22,1486,Kelas A
4368,CS5480,58,24,1681,Kelas A
4369,CS5481,66,23,1667,Kelas A
4370,CS5482,177,23,1758,Kelas C
4371,CS5483,158,21,1491,Kelas C
4372,CS5484,147,18,1071,Kelas C
4373,CS5485,18,19,1189,Kelas B
4374,CS5486,68,20,1406,Kelas B
4375,CS5487,31,22,1511,Kelas A
4376,CS5488,45,24,1627,Kelas A
4377,CS5489,41,26,1769,Kelas A
4378,CS5490,18,25,1564,Kelas A
4379,CS5491,201,24,1669,Kelas C
4380,CS5492,28,26,1983,Kelas A
4381,CS5493,13,24,1611,Kelas A
4382,CS5494,213,18,1216,Kelas C
4383,CS5495,66,22,1623,Kelas A
4384,CS5496,169,19,1346,Kelas C
4385,CS5497,93,16,1122,Kelas B
4386,CS5498,57,29,2129,Kelas A
4387,CS5499,49,14,1049,Kelas B
4388,CS5500,6,25,1749,Kelas A
4389,CS5501,16,26,1788,Kelas A
4390,CS5502,39,26,1832,Kelas A
4391,CS5503,89,17,1176,Kelas B
4392,CS5504,19,15,1154,Kelas B
4393,CS5505,25,20,1127,Kelas B
4394,CS5506,75,13,992,Kelas D
4395,CS5507,27,25,1758,Kelas A
4396,CS5508,81,22,1495,Kelas A
4397,CS5509,144,16,1156,Kelas C
4398,CS5510,55,19,1415,Kelas B
4399,CS5511,69,19,1307,Kelas B
4400,CS5512,192,13,975,Kelas C
4401,CS5513,239,25,1664,Kelas C
4402,CS5514,79,25,1668,Kelas A
4403,CS5515,2,17,1084,Kelas B
4404,CS5516,275,16,1193,Kelas C
4405,CS5517,6,16,1160,Kelas B
4406,CS5518,72,31,2089,Kelas A
4407,CS5519,56,26,1755,Kelas A
4408,CS5520,30,17,1177,Kelas B
4409,CS5521,234,16,1169,Kelas C
4410,CS5522,40,29,2131,Kelas A
4411,CS5523,28,23,1642,Kelas A
4412,CS5524,1,18,1414,Kelas B
4413,CS5525,38,22,1628,Kelas A
4414,CS5526,21,17,1161,Kelas B
4415,CS5527,43,24,1805,Kelas A
4416,CS5528,33,31,2312,Kelas A
4417,CS5529,107,17,1284,Kelas C
4418,CS5530,204,16,1148,Kelas C
4419,CS5531,110,23,1598,Kelas A
4420,CS5532,81,23,1618,Kelas A
4421,CS5533,87,17,1043,Kelas B
4422,CS5534,20,16,1148,Kelas B
4423,CS5535,11,21,1540,Kelas B
4424,CS5536,35,20,1400,Kelas B
4425,CS5537,68,19,1491,Kelas B
4426,CS5538,52,17,1106,Kelas B
4427,CS5539,69,18,1354,Kelas B
4428,CS5540,37,16,1102,Kelas B
4429,CS5541,95,19,1341,Kelas B
4430,CS5542,42,17,1244,Kelas B
4431,CS5543,13,22,1580,Kelas A
4432,CS5544,87,18,1327,Kelas B
4433,CS5545,21,18,1413,Kelas B
4434,CS5546,68,15,1162,Kelas B
4435,CS5547,204,23,1599,Kelas C
4436,CS5548,72,13,947,Kelas D
4437,CS5549,44,18,1349,Kelas B
4438,CS5550,128,22,1575,Kelas C
4439,CS5551,12,17,1080,Kelas B
4440,CS5552,79,15,1008,Kelas D
4441,CS5553,11,17,1376,Kelas B
4442,CS5554,16,14,1068,Kelas B
4443,CS5555,10,31,2439,Kelas A
4444,CS5556,4,20,1302,Kelas B
4445,CS5557,58,23,1771,Kelas A
4446,CS5558,54,12,698,Kelas D
4447,CS5559,7,14,981,Kelas D
4448,CS5560,139,20,1517,Kelas C
4449,CS5561,66,19,1114,Kelas B
4450,CS5562,9,17,1300,Kelas B
4451,CS5563,297,14,983,Kelas E
4452,CS5564,92,28,1918,Kelas A
4453,CS5565,50,23,1556,Kelas A
4454,CS5566,41,26,1741,Kelas A
4455,CS5567,18,21,1406,Kelas B
4456,CS5568,70,21,1309,Kelas B
4457,CS5569,11,15,997,Kelas B
4458,CS5570,150,26,1699,Kelas A
4459,CS5571,26,18,1267,Kelas B
4460,CS5572,10,14,954,Kelas D
4461,CS5573,89,24,1707,Kelas A
4462,CS5574,145,20,1388,Kelas C
4463,CS5575,54,12,707,Kelas D
4464,CS5576,91,25,1720,Kelas A
4465,CS5577,66,20,1459,Kelas B
4466,CS5578,86,22,1720,Kelas A
4467,CS5579,190,18,1218,Kelas C
4468,CS5580,128,24,1703,Kelas A
4469,CS5581,10,17,1070,Kelas B
4470,CS5582,128,16,1087,Kelas C
4471,CS5583,7,29,2017,Kelas A
4472,CS5584,60,15,1125,Kelas B
4473,CS5585,221,11,673,Kelas E
4474,CS5586,47,24,1687,Kelas A
4475,CS5587,75,22,1495,Kelas A
4476,CS5588,21,24,1737,Kelas A
4477,CS5589,37,26,1850,Kelas A
4478,CS5590,102,20,1290,Kelas C
4479,CS5591,8,20,1476,Kelas B
4480,CS5592,162,21,1479,Kelas C
4481,CS5593,28,20,1373,Kelas B
4482,CS5594,1,25,1671,Kelas A
4483,CS5595,24,21,1463,Kelas B
4484,CS5596,178,12,911,Kelas D
4485,CS5597,13,16,1066,Kelas B
4486,CS5598,66,21,1592,Kelas A
4487,CS5599,5,19,1288,Kelas B
4488,CS5600,21,17,1127,Kelas B
4489,CS5601,104,17,1190,Kelas C
4490,CS5602,71,25,1697,Kelas A
4491,CS5603,72,22,1692,Kelas A
4492,CS5604,20,14,1036,Kelas B
4493,CS5605,11,18,1319,Kelas B
4494,CS5606,8,21,1620,Kelas A
4495,CS5607,258,20,1343,Kelas C
4496,CS5608,52,16,1084,Kelas B
4497,CS5609,99,20,1430,Kelas C
4498,CS5610,82,19,1386,Kelas B
4499,CS5611,45,20,1441,Kelas B
4500,CS5612,194,16,1099,Kelas C
4501,CS5613,37,19,1313,Kelas B
4502,CS5614,35,20,1400,Kelas B
4503,CS5615,39,14,1069,Kelas B
4504,CS5616,8,21,1306,Kelas B
4505,CS5617,108,20,1401,Kelas C
4506,CS5618,20,22,1346,Kelas B
4507,CS5619,35,16,1065,Kelas B
4508,CS5620,3,25,1782,Kelas A
4509,CS5621,30,21,1338,Kelas B
4510,CS5622,268,16,1032,Kelas E
4511,CS5623,16,18,1262,Kelas B
4512,CS5624,86,15,1178,Kelas B
4513,CS5625,32,20,1274,Kelas B
4514,CS5626,70,14,1049,Kelas D
4515,CS5627,19,21,1601,Kelas A
4516,CS5628,38,16,1093,Kelas B
4517,CS5629,157,26,1846,Kelas A
4518,CS5630,15,25,1671,Kelas A
4519,CS5631,96,15,896,Kelas D
4520,CS5632,83,22,1560,Kelas A
4521,CS5633,14,23,1781,Kelas A
4522,CS5634,139,16,1103,Kelas C
4523,CS5635,90,23,1553,Kelas A
4524,CS5636,87,21,1373,Kelas B
4525,CS5637,50,20,1589,Kelas B
4526,CS5638,75,21,1484,Kelas B
4527,CS5639,15,23,1695,Kelas A
4528,CS5640,70,16,1019,Kelas B
4529,CS5641,21,11,712,Kelas D
4530,CS5642,66,26,1802,Kelas A
4531,CS5643,35,22,1581,Kelas A
4532,CS5644,115,21,1449,Kelas C
4533,CS5645,10,18,1294,Kelas B
4534,CS5646,13,20,1272,Kelas B
4535,CS5647,55,17,1246,Kelas B
4536,CS5648,14,19,1410,Kelas B
4537,CS5649,86,21,1449,Kelas B
4538,CS5650,26,20,1169,Kelas B
4539,CS5651,144,14,984,Kelas C
4540,CS5652,88,20,1489,Kelas B
4541,CS5653,396,17,1281,Kelas E
4542,CS5654,7,25,1616,Kelas A
4543,CS5655,181,21,1583,Kelas C
4544,CS5656,77,23,1820,Kelas A
4545,CS5657,41,12,751,Kelas D
4546,CS5658,83,19,1400,Kelas B
4547,CS5659,54,24,1736,Kelas A
4548,CS5660,52,16,1012,Kelas B
4549,CS5661,19,23,1518,Kelas A
4550,CS5662,10,22,1608,Kelas A
4551,CS5663,194,23,1692,Kelas C
4552,CS5664,45,21,1357,Kelas B
4553,CS5665,1,23,1583,Kelas A
4554,CS5666,112,10,673,Kelas D
4555,CS5667,119,20,1333,Kelas C
4556,CS5668,2,27,1802,Kelas A
4557,CS5669,193,20,1493,Kelas C
4558,CS5670,35,22,1811,Kelas A
4559,CS5671,10,17,1090,Kelas B
4560,CS5672,143,21,1367,Kelas C
4561,CS5673,20,18,1220,Kelas B
4562,CS5674,91,27,1847,Kelas A
4563,CS5675,140,24,1724,Kelas A
4564,CS5676,60,21,1311,Kelas B
4565,CS5677,19,21,1746,Kelas A
4566,CS5678,124,30,1965,Kelas A
4567,CS5679,59,18,1375,Kelas B
4568,CS5680,51,17,1118,Kelas B
4569,CS5681,22,19,1182,Kelas B
4570,CS5682,19,20,1403,Kelas B
4571,CS5683,167,14,821,Kelas D
4572,CS5684,1,27,1923,Kelas A
4573,CS5685,54,28,2086,Kelas A
4574,CS5686,209,13,1070,Kelas C
4575,CS5687,42,21,1516,Kelas B
4576,CS5688,84,12,868,Kelas D
4577,CS5689,281,20,1536,Kelas C
4578,CS5690,58,19,1320,Kelas B
4579,CS5691,53,18,1344,Kelas B
4580,CS5692,26,16,1113,Kelas B
4581,CS5693,29,18,1369,Kelas B
4582,CS5694,40,18,1245,Kelas B
4583,CS5695,29,24,1611,Kelas A
4584,CS5696,96,17,1178,Kelas B
4585,CS5697,25,27,1988,Kelas A
4586,CS5698,151,21,1527,Kelas C
4587,CS5699,54,17,1240,Kelas B
4588,CS5700,19,28,1911,Kelas A
4589,CS5701,71,25,1717,Kelas A
4590,CS5702,101,20,1420,Kelas C
4591,CS5703,9,21,1467,Kelas B
4592,CS5704,115,12,836,Kelas D
4593,CS5705,336,13,1012,Kelas E
4594,CS5706,5,17,1260,Kelas B
4595,CS5707,36,20,1452,Kelas B
4596,CS5708,68,22,1691,Kelas A
4597,CS5709,29,19,1428,Kelas B
4598,CS5710,261,14,964,Kelas E
4599,CS5711,119,22,1506,Kelas C
4600,CS5712,55,23,1639,Kelas A
4601,CS5713,205,20,1444,Kelas C
4602,CS5714,16,21,1191,Kelas B
4603,CS5715,12,17,1147,Kelas B
4604,CS5716,64,13,933,Kelas D
4605,CS5717,75,30,2068,Kelas A
4606,CS5718,5,16,1184,Kelas B
4607,CS5719,91,24,1554,Kelas A
4608,CS5720,16,21,1593,Kelas A
4609,CS5721,145,11,706,Kelas D
4610,CS5722,16,20,1445,Kelas B
4611,CS5723,41,17,1128,Kelas B
4612,CS5724,46,26,1921,Kelas A
4613,CS5725,121,17,1071,Kelas C
4614,CS5726,41,16,1126,Kelas B
4615,CS5727,1,22,1666,Kelas A
4616,CS5728,105,16,1052,Kelas B
4617,CS5729,103,20,1495,Kelas C
4618,CS5730,212,22,1519,Kelas C
4619,CS5731,98,16,1117,Kelas B
4620,CS5732,30,24,1694,Kelas A
4621,CS5733,47,20,1567,Kelas B
4622,CS5734,59,16,1072,Kelas B
4623,CS5735,70,15,990,Kelas D
4624,CS5736,20,14,876,Kelas D
4625,CS5737,41,20,1384,Kelas B
4626,CS5738,21,22,1368,Kelas B
4627,CS5739,52,25,1755,Kelas A
4628,CS5740,15,23,1624,Kelas A
4629,CS5741,7,24,1787,Kelas A
4630,CS5742,69,27,1970,Kelas A
4631,CS5743,23,20,1460,Kelas B
4632,CS5744,65,27,1922,Kelas A
4633,CS5745,73,18,1275,Kelas B
4634,CS5746,45,17,1200,Kelas B
4635,CS5747,42,20,1188,Kelas B
4636,CS5748,116,21,1415,Kelas C
4637,CS5749,123,22,1752,Kelas A
4638,CS5750,57,19,1304,Kelas B
4639,CS5751,129,17,1297,Kelas C
4640,CS5752,80,33,2612,Kelas A
4641,CS5753,47,14,1029,Kelas D
4642,CS5754,29,24,1663,Kelas A
4643,CS5755,76,21,1473,Kelas B
4644,CS5756,6,29,2074,Kelas A
4645,CS5757,118,17,1215,Kelas C
4646,CS5758,269,19,1318,Kelas C
4647,CS5759,70,19,1396,Kelas B
4648,CS5760,7,29,1943,Kelas A
4649,CS5761,6,28,2195,Kelas A
4650,CS5762,141,23,1590,Kelas C
4651,CS5763,174,21,1461,Kelas C
4652,CS5764,19,14,947,Kelas D
